Kingdom,DNAtype,SpeciesID,Ncodons,SpeciesName,,,,,,,
vrl,0,84272,5666,Sindbis-like virus YN87448,,,,,,,
vrl,0,84589,5208,Salmon pancreas disease virus,,,,,,,
vrl,0,85106,1361,Adeno-associated virus - 1,,,,,,,
vrl,0,85454,4106,Alternanthera mosaic virus,,,,,,,
vrl,0,85506,4442,Porcine teschovirus 1,,,,,,,
vrl,0,85544,1011,Porcine circovirus type 2-E,,,,,,,
vrl,0,85618,32817,Ateline herpesvirus 3,,,,,,,
vrl,0,85652,2539,Nudaurelia capensis beta virus,,,,,,,
vrl,0,85655,60030,Ranid herpesvirus 1,,,,,,,
vrl,0,85708,172824,Porcine circovirus 2,,,,,,,
vrl,0,85752,11883,Tomato yellow leaf curl Thailand virus,,,,,,,
vrl,0,85755,5036,Human adenovirus type 7a,,,,,,,
vrl,0,86107,2202,Human coxsackievirus A6,,,,,,,
vrl,0,86782,2426,Amur virus,,,,,,,
vrl,0,89463,5720,Sacbrood virus,,,,,,,
vrl,0,89471,8138,Melon yellow spot virus,,,,,,,
vrl,0,89592,1538,Brazilian caprine lentivirus,,,,,,,
vrl,0,89623,9275,Snow goose hepatitis B virus,,,,,,,
vrl,0,90961,35787,Australian bat lyssavirus,,,,,,,
vrl,0,91179,3388,Asian elephant endotheliolytic herpesvirus,,,,,,,
vrl,0,91234,1209,Amsacta albistriga nucleopolyhedrovirus,,,,,,,
vrl,0,91740,21629,Porcine lymphotropic herpesvirus 1,,,,,,,
vrl,0,91741,29930,Porcine lymphotropic herpesvirus 2,,,,,,,
vrl,0,91753,2985,Cucurbit aphid-borne yellows virus,,,,,,,
vrl,0,92129,5079,Tupaia paramyxovirus,,,,,,,
vrl,0,92395,2510,Black queen cell virus,,,,,,,
vrl,0,92444,15780,Acute bee paralysis virus,,,,,,,
vrl,0,92521,10977,Oryctes rhinoceros virus,,,,,,,
vrl,0,92652,377480,Shrimp white spot syndrome virus,,,,,,,
vrl,0,92931,3751,Rat sialodacryoadenitis coronavirus,,,,,,,
vrl,0,92963,3923,Tomato severe leaf curl virus,,,,,,,
vrl,0,93465,6436,Avian endogenous retrovirus EAV-HP,,,,,,,
vrl,0,93678,9549,TTV-like mini virus,,,,,,,
vrl,0,93830,5284,Hantavirus Z10,,,,,,,
vrl,0,93831,1564,Seoulvirus Gou3,,,,,,,
vrl,0,93986,2943,GB virus C variant troglodytes,,,,,,,
vrl,0,94290,31700,Sugarcane yellow leaf virus,,,,,,,
vrl,0,94433,2509,Camberwell virus,,,,,,,
vrl,0,94700,2340,Dicliptera yellow mottle virus,,,,,,,
vrl,0,94966,3192,Bluetongue virus 12,,,,,,,
vrl,0,94967,30964,Bluetongue virus 4,,,,,,,
vrl,0,95340,50057,Norwalk-like virus,,,,,,,
vrl,0,95547,2302,Tortoise herpesvirus,,,,,,,
vrl,0,96029,3628,Yellow head virus,,,,,,,
vrl,0,96046,1134,Human rotavirus strain MP409,,,,,,,
vrl,0,96054,1104,Tomato leaf curl Philippines virus,,,,,,,
vrl,0,96491,5931,Gill-associated virus,,,,,,,
vrl,0,96779,10569,Hyposoter didymator virus,,,,,,,
vrl,0,96892,4387,Nanovirus-like particle,,,,,,,
vrl,0,97195,2141,Heterosigma akashiwo virus 01,,,,,,,
vrl,0,97344,4301,Periplaneta fuliginosa densovirus,,,,,,,
vrl,0,97469,4073,Alphavirus M1,,,,,,,
vrl,0,98383,30174,Plutella xylostella granulovirus,,,,,,,
vrl,0,99000,95464,Tanapox virus,,,,,,,
vrl,0,99486,2040,Atlantic halibut nodavirus,,,,,,,
vrl,0,99565,3085,Chiba virus,,,,,,,
phg,0,101570,15043,Enterobacteria phage ES18,,,,,,,
phg,0,103216,11936,Enterobacteria phage WPhi,,,,,,,
phg,0,103807,14491,Enterobacteria phage phiP27,,,,,,,
arc,0,10481,5571,Thermoproteus tenax virus 1,,,,,,,
bct,0,105154,1455,Chlamydia phage Chp2,,,,,,,
bct,0,106284,13491,Staphylococcus phage phiETA,,,,,,,
phg,0,10658,8029,Enterobacteria phage PRD1,,,,,,,
bct,0,10661,3219,Pseudoalteromonas phage PM2,,,,,,,
phg,0,10664,7573,Enterobacteria phage T2,,,,,,,
phg,0,10665,114247,Enterobacteria phage T4,,,,,,,
phg,0,10666,6897,Enterobacteria phage T6,,,,,,,
phg,0,10674,4599,Phage K3,,,,,,,
phg,0,10676,1595,Phage M1,,,,,,,
phg,0,10677,20531,Enterobacteria phage Mu,,,,,,,
phg,0,10678,71879,Enterobacteria phage P1,,,,,,,
phg,0,10679,10775,Enterobacteria phage P2,,,,,,,
phg,0,10680,6129,Enterobacteria phage P4,,,,,,,
phg,0,10682,33548,Enterobacteria phage P7,,,,,,,
bct,0,10685,6007,Bacillus phage SPO1,,,,,,,
phg,0,10686,1126,Enterobacteria phage TuIa,,,,,,,
phg,0,10687,1125,Phage TuIb,,,,,,,
bct,0,10690,9923,Haemophilus phage HP1,,,,,,,
phg,0,10691,2258,Enterobacteria phage Ox2,,,,,,,
bct,0,10702,13703,Streptomyces phage VWB,,,,,,,
phg,0,10703,2225,Corynephage beta,,,,,,,
bct,0,10704,2407,Rhizobium phage 16-3,,,,,,,
phg,0,10707,5122,Enterobacteria phage BF23,,,,,,,
bct,0,10708,13049,Pseudomonas phage D3112,,,,,,,
phg,0,10710,17733,Enterobacteria phage lambda,,,,,,,
phg,0,10712,1190,Phage 434,,,,,,,
phg,0,10713,2661,Enterobacteria phage phi80,,,,,,,
bct,0,10717,13236,Bacillus phage phi105,,,,,,,
bct,0,10719,18968,Streptomyces phage phiC31,,,,,,,
bct,0,10723,1549,Bacillus phage SPO2,,,,,,,
bct,0,10724,23012,Bacillus phage SPP1,,,,,,,
phg,0,10726,108491,Enterobacteria phage T5,,,,,,,
phg,0,10730,22288,Enterobacteria phage 933W,,,,,,,
phg,0,10736,1433,Phage phi3T,,,,,,,
phg,0,10742,10314,Enterobacteria phage HK022,,,,,,,
phg,0,10743,5402,Phage 21,,,,,,,
bct,0,10747,6284,Streptococcus phage Cp-1,,,,,,,
phg,0,10752,22101,Enterobacteria phage N4,,,,,,,
phg,0,10754,24697,Enterobacteria phage P22,,,,,,,
bct,0,10756,9083,Bacillus phage phi29,,,,,,,
bct,0,10757,6111,Bacillus phage PZA,,,,,,,
phg,0,10759,25070,Enterobacteria phage T3,,,,,,,
phg,0,10760,98459,Enterobacteria phage T7,,,,,,,
phg,0,10761,14511,Enterobacteria phage Sf6,,,,,,,
phg,0,10766,1059,Enterobacteria phage K11,,,,,,,
bct,0,10778,5304,Bacillus phage B103,,,,,,,
phg,0,10843,5034,Enterobacteria phage G4,,,,,,,
phg,0,10844,5199,Enterobacteria phage S13,,,,,,,
phg,0,10847,58617,Enterobacteria phage phiX174,,,,,,,
phg,0,10848,1941,Enterobacteria phage phiK,,,,,,,
phg,0,10849,4232,Enterobacteria phage alpha3,,,,,,,
bct,0,10854,2188,Spiroplasma phage 1-R8A2B,,,,,,,
bct,0,10857,2268,Chlamydia phage Chp1,,,,,,,
phg,0,10863,8426,Enterobacteria phage f1,,,,,,,
phg,0,10864,2066,Enterobacteria phage fd,,,,,,,
phg,0,10867,2228,Enterobacteria phage Ike,,,,,,,
phg,0,10868,2269,Enterobacteria phage If1,,,,,,,
phg,0,10869,1932,Enterobacteria phage I2-2,,,,,,,
phg,0,10870,2066,Enterobacteria phage M13,,,,,,,
bct,0,10871,5282,Pseudomonas phage Pf1,,,,,,,
bct,0,10872,3735,Pseudomonas phage Pf3,,,,,,,
bct,0,10874,1771,Shigella phage SfX,,,,,,,
bct,0,10879,69226,Pseudomonas phage phi6,,,,,,,
bct,0,110457,14010,Yersinia phage phiYeO3-12,,,,,,,
bct,0,112023,11005,Streptococcus phage 7201,,,,,,,
bct,0,112596,2127,Wolbachia phage WO,,,,,,,
bct,0,114416,13589,Lactococcus phage ul36,,,,,,,
bct,0,114417,2118,Lactococcus phage ul36.1,,,,,,,
bct,0,114418,1120,Lactococcus phage ul36.2,,,,,,,
phg,0,114777,23556,Natrialba phage PhiCh1,,,,,,,
bct,0,115987,55642,Aeromonas phage 44RR2.8t,,,,,,,
phg,0,115990,1008,Phage KC69,,,,,,,
phg,0,115991,59205,Enterobacteria phage RB43,,,,,,,
bct,0,117575,1286,Chlamydia phage CPAR39,,,,,,,
bct,0,117830,2887,Lactococcus phage phi31.1,,,,,,,
bct,0,120086,4472,Pseudomonas phage phi8,,,,,,,
phg,0,120166,2255,Enterobacteria phage P-EibC,,,,,,,
phg,0,120167,2819,Prophage P-EibA,,,,,,,
phg,0,12017,1668,Enterobacteria phage fr,,,,,,,
phg,0,12018,1119,Enterobacteria phage GA,,,,,,,
phg,0,12021,1120,Enterobacteria phage KU1,,,,,,,
phg,0,12022,1147,Enterobacterio phage MS2,,,,,,,
bct,0,12023,1187,Pseudomonas phage PP7,,,,,,,
bct,0,12024,1147,Pseudomonas phage PRR1,,,,,,,
phg,0,12027,1493,Enterobacteria phage SP,,,,,,,
bct,0,120574,13908,Streptococcus phage MM1,,,,,,,
bct,0,12336,54378,Clostridium phage c-st,,,,,,,
bct,0,12345,6597,Bacillus phage GA-1,,,,,,,
bct,0,12348,10383,Lactobacillus phage LL-H,,,,,,,
phg,0,12353,57404,Enterobacteria phage RB69,,,,,,,
phg,0,12355,15307,Enterobacteria phage T1,,,,,,,
bct,0,12360,13567,Staphylococcus phage 11,,,,,,,
bct,0,12390,9945,Lactococcus phage phiLC3,,,,,,,
bct,0,12392,6651,Lactobacillus phage mv4,,,,,,,
bct,0,12402,13278,Streptococcus phage EJ-1,,,,,,,
bct,0,12407,9689,Pseudomonas phage PsP3,,,,,,,
bct,0,12409,1277,Clostridium phage d-16 phi,,,,,,,
bct,0,12412,1662,Staphylococcus phage phi-42,,,,,,,
bct,0,12417,14086,Lactobacillus phage phiadh,,,,,,,
bct,0,12426,2602,Salmonella phage 5,,,,,,,
bct,0,127507,2533,Vibrio phage VfO3K6,,,,,,,
bct,0,127508,1980,Vibrio phage VfO4K68,,,,,,,
bct,0,127509,1659,Vibrio phage Vf33,,,,,,,
bct,0,127511,1659,Vibrio phage Vf12,,,,,,,
bct,0,129009,13042,Staphylococcus prophage phiPV83,,,,,,,
phg,0,129861,1096,Phage Gifsy-1,,,,,,,
bct,0,130478,12801,Staphylococcus phage phiSLT,,,,,,,
phg,0,131001,1247,Enterobacteria phage HK109,,,,,,,
phg,0,131002,1244,Enterobacteria phage HK111,,,,,,,
phg,0,131003,1246,Enterobacteria phage HK113,,,,,,,
phg,0,131004,1244,Enterobacteria phage HK114,,,,,,,
phg,0,131005,1249,Enterobacteria phage HK239,,,,,,,
phg,0,131006,1246,Enterobacteria phage HK240,,,,,,,
phg,0,131007,1247,Enterobacteria phage HK241,,,,,,,
phg,0,131008,1120,Enterobacteria phage PhiD5,,,,,,,
phg,0,131009,1247,Enterobacteria phage PhiD124,,,,,,,
phg,0,131010,1601,Enterobacteria phage PhiD145,,,,,,,
phg,0,131011,1277,Enterobacteria phage PhiD160,,,,,,,
phg,0,131012,1050,Phage PhiD218,,,,,,,
phg,0,131013,1243,Enterobacteria phage PhiD252,,,,,,,
phg,0,131014,1247,Enterobacteria phage PhiD266,,,,,,,
phg,0,131015,1246,Enterobacteria phage 18,,,,,,,
phg,0,131016,1239,Enterobacteria phage PK,,,,,,,
phg,0,131017,1246,Enterobacteria phage 299,,,,,,,
bct,0,132905,1915,Neisseria meningitidis phage 2120,,,,,,,
bct,0,134554,3759,Pseudomonas phage phi13,,,,,,,
bct,0,136084,9775,Roseobacter phage SIO1,,,,,,,
bct,0,137511,23852,Leptospira phage LE1,,,,,,,
bct,0,138946,1839,Shigella phage 7888,,,,,,,
bct,0,139870,11962,Lactobacillus prophage Lj965,,,,,,,
bct,0,139871,2229,Lactobacillus johnsonii prophage Lj771,,,,,,,
bct,0,139872,13406,Lactobacillus prophage Lj928,,,,,,,
bct,0,141904,14142,Vibrio phage CTX,,,,,,,
phg,0,145579,1688,Phage phiMH2K,,,,,,,
bct,0,146269,12187,Lactobacillus phage Lc-Nu,,,,,,,
phg,0,148339,1330,Phage GMSE-1,,,,,,,
bct,0,148603,15485,Mycobacterium phage Bxb1,,,,,,,
bct,0,151528,13469,Synechococcus phage P60,,,,,,,
bct,0,151534,2948,Streptococcus phage bIL311,,,,,,,
bct,0,151535,11134,Streptococcus phage bIL285,,,,,,,
bct,0,151536,13044,Streptococcus phage bIL286,,,,,,,
bct,0,151537,11070,Streptococcus phage bIL309,,,,,,,
bct,0,151538,3816,Streptococcus phage bIL310,,,,,,,
bct,0,151539,3826,Streptococcus phage bIL312,,,,,,,
bct,0,151599,12817,Pseudomonas phage B3,,,,,,,
bct,0,152561,1272,Streptococcus phage DT2,,,,,,,
bct,0,152564,3469,Streptococcus phage MD2,,,,,,,
bct,0,154784,1294,Acinetobacter phage AP205,,,,,,,
phg,0,155148,11359,Enterobacteria phage HK620,,,,,,,
phg,0,156995,2188,Enterobacteria phage PP01,,,,,,,
bct,0,157239,9471,Haemophilus phage HP2,,,,,,,
arc,0,157898,13725,Sulfolobus islandicus rod-shaped virus 1,,,,,,,
arc,0,157899,9564,Sulfolobus islandicus rod-shaped virus 2,,,,,,,
bct,0,157924,10655,Streptococcus phage SM1,,,,,,,
bct,0,161736,3803,Pseudomonas phage phi12,,,,,,,
bct,0,164037,5502,Thermus phage IN93,,,,,,,
phg,0,164992,1221,Phage RB2,,,,,,,
bct,0,169683,81566,Pseudomonas phage phiKZ,,,,,,,
arc,0,169684,3164,Halobacterium phage phiH,,,,,,,
bct,0,171618,12007,Listeria phage PSA,,,,,,,
bct,0,172667,15506,Yersinia phage PY54,,,,,,,
phg,0,173443,12534,Enterobacteria phage ST64T,,,,,,,
phg,0,173707,11846,Temperate phage phiNIH1.1,,,,,,,
arc,0,173824,9161,Methanothermobacter prophage psiM100,,,,,,,
phg,0,173829,3999,Enterobacteria phage Nil2,,,,,,,
phg,0,173830,1913,Enterobacteria phage Lahn1,,,,,,,
phg,0,175950,11974,Enterobacteria phage ST64B,,,,,,,
arc,0,176106,12102,Sulfolobus islandicus filamentous virus,,,,,,,
bct,0,179237,25744,Sinorhizobium phage PBC5,,,,,,,
bct,0,180503,1211,Vibrio phage VSKK,,,,,,,
bct,0,180504,16074,Burkholderia phage phiE125,,,,,,,
phg,0,180816,27513,Stx2 converting phage I,,,,,,,
bct,0,181485,6989,Oenococcus phage fOg44,,,,,,,
bct,0,181604,2053,Vibrio phage VSK,,,,,,,
phg,0,182851,1614,Saccharomonospora phage PIS 136,,,,,,,
bct,0,185959,2210,Spiroplasma phage 1-C74,,,,,,,
bct,0,186152,11987,Staphylococcus phage phi 12,,,,,,,
bct,0,186153,11513,Staphylococcus phage phi13,,,,,,,
phg,0,187764,13663,Enterobacteria phage K1-5,,,,,,,
bct,0,187944,5613,Vibrio phage 1,,,,,,,
bct,0,188350,14049,Pseudomonas phage PaP3,,,,,,,
bct,0,189836,1830,Propionibacterium phage B5,,,,,,,
bct,0,190478,10363,Clostridium phage phi3626,,,,,,,
bct,0,194699,13700,Bordetella phage BPP-1,,,,,,,
phg,0,194802,14159,Vibriophage VpV262,,,,,,,
phg,0,194948,27088,Stx1 converting phage,,,,,,,
phg,0,194949,27620,Stx2 converting phage II,,,,,,,
phg,0,194966,26699,Enterobacteria phage SP6,,,,,,,
phg,0,196242,17528,Phage BP-4795,,,,,,,
bct,0,196596,2389,Staphylococcus phage phi3A,,,,,,,
bct,0,196597,1526,Staphylococcus phage phi 53,,,,,,,
bct,0,196598,1196,Staphylococcus phage phi77,,,,,,,
bct,0,197314,1576,Lactococcus phage CHL92,,,,,,,
bct,0,197783,11857,Pseudomonas phage gh-1,,,,,,,
bct,0,198595,1019,Streptococcus phage VO1,,,,,,,
bct,0,200913,13040,Salmonella phage P22-pbi,,,,,,,
bct,0,201847,11397,Lactococcus phage 4268,,,,,,,
bct,0,204086,5224,Staphylococcus phage 44AHJD,,,,,,,
bct,0,204090,5706,Staphylococcus aureus phage phiP68,,,,,,,
bct,0,204270,12932,Pseudomonas phage phiKMV,,,,,,,
bct,0,205868,18949,Mycobacterium phage Che8,,,,,,,
bct,0,205869,23839,Mycobacterium phage Cjw1,,,,,,,
bct,0,205870,15494,Mycobacterium phage Bxz2,,,,,,,
bct,0,205872,17991,Mycobacterium phage Che9c,,,,,,,
bct,0,205874,21492,Mycobacterium phage Rosebush,,,,,,,
bct,0,205875,22095,Mycobacterium phage Corndog,,,,,,,
bct,0,205876,17897,Mycobacterium phage Che9d,,,,,,,
bct,0,205877,47182,Mycobacterium phage Bxz1,,,,,,,
bct,0,205879,34939,Mycobacterium phage Omega,,,,,,,
bct,0,205880,22412,Mycobacterium phage Barnyard,,,,,,,
bct,0,207597,12089,Vibrio phage VHML,,,,,,,
bct,0,209052,15078,Burkholderia phage Bcep781,,,,,,,
bct,0,210624,2002,Lactococcus phage 923,,,,,,,
phg,0,210928,1134,Enterobacteria phage LC159,,,,,,,
phg,0,211901,1395,Enterobacteria phage P2-EC5,,,,,,,
phg,0,211902,1211,Enterobacteria phage P2-EC30,,,,,,,
phg,0,211906,1513,Enterobacteria phage P2-EC46,,,,,,,
phg,0,211907,1058,Enterobacteria phage P2-EC48,,,,,,,
phg,0,211909,1057,Enterobacteria phage P2-EC58,,,,,,,
phg,0,211911,1111,Enterobacteria phage P2-EC67,,,,,,,
bct,0,213236,21747,Mycobacterium phage PG1,,,,,,,
bct,0,213769,9976,Lactococcus phage 712,,,,,,,
bct,0,213775,8833,Lactococcus phage jj50,,,,,,,
bct,0,213778,1208,Vibrio phage Ch457,,,,,,,
bct,0,213779,1270,Vibrio phage E8498,,,,,,,
bct,0,213780,1699,Vibrio phage O395,,,,,,,
phg,0,215158,12466,Enterobacteria phage epsilon15,,,,,,,
bct,0,215167,13886,Staphylococcus phage 3A,,,,,,,
phg,0,221029,12418,Enterobacteria phage ST104,,,,,,,
bct,0,221915,33033,Staphylococcus phage K,,,,,,,
bct,0,223524,2114,Vibrio phage VGJphi,,,,,,,
bct,0,225067,1434,Chlamydia phage 3,,,,,,,
bct,0,225588,12247,Streptomyces phage phiBT1,,,,,,,
bct,0,227470,72890,Aeromonas phage Aeh1,,,,,,,
bct,0,227506,1593,Lactococcus phage bIL66M1,,,,,,,
bct,0,227720,12116,Yersinia pestis phage phiA1122,,,,,,,
bct,0,227940,9674,Yersinia phage L-413C,,,,,,,
bct,0,230158,13679,Haemophilus phage Aaphi23,,,,,,,
bct,0,230871,4862,Streptococcus phage C1,,,,,,,
bct,0,232237,13506,Xanthomonas phage Xp10,,,,,,,
bct,0,233894,52063,Aeromonas phage 25,,,,,,,
bct,0,235201,10518,Lactobacillus phage phiJL-1,,,,,,,
bct,0,235265,1220,Myxococcus phage Mx9,,,,,,,
arc,0,235266,6445,Acidianus filamentous virus 1,,,,,,,
bct,0,236750,4966,Bacillus phage Bam35c,,,,,,,
phg,0,237914,2192,Phage T2H,,,,,,,
phg,0,237915,1467,Phage U5,,,,,,,
phg,0,238854,61742,Cyanophage phage S-PM2,,,,,,,
bct,0,238892,15709,Vibrio parahaemolyticus phage VP16T,,,,,,,
bct,0,238893,14954,Vibrio parahaemolyticus phage VP16C,,,,,,,
bct,0,242527,19478,Burkholderia phage Bcep22,,,,,,,
bct,0,242861,18289,Burkholderia phage BcepNazgul,,,,,,,
bct,0,244310,14920,Burkholderia phage Bcep1,,,,,,,
arc,0,244589,4477,Sulfolobus virus 1,,,,,,,
arc,0,244590,5068,Sulfolobus virus 2,,,,,,,
phg,0,245685,15491,Phage TLS,,,,,,,
bct,0,247080,1834,Ralstonia phage p12J,,,,,,,
arc,0,248496,5364,Sulfolobus virus Kamchatka 1,,,,,,,
bct,0,254253,1040,Lactococcus phage Q33,,,,,,,
phg,0,254397,2080,Enterobacteria phage 2851,,,,,,,
bct,0,255131,17329,Burkholderia phage phi1026b,,,,,,,
bct,0,255431,16091,Klebsiella phage phiKO2,,,,,,,
arc,0,256994,5409,Sulfolobus virus Ragged Hills,,,,,,,
bct,0,259901,12872,Staphylococcus phage 77,,,,,,,
bct,0,260120,15402,Mycobacterium phage U2,,,,,,,
bct,0,260121,16162,Mycobacterium phage Bethlehem,,,,,,,
bct,0,260149,7663,Aeromonas phage 65,,,,,,,
bct,0,260372,6477,Vibrio phage VP2,,,,,,,
bct,0,260373,15004,Burkholderia phage Bcep43,,,,,,,
bct,0,260827,5491,Vibrio phage VP5,,,,,,,
phg,0,261665,10257,Enterobacteria phage PR772,,,,,,,
bct,0,261726,13840,Vibrio phage VP882,,,,,,,
bct,0,262071,15485,Clostridium phage phiC2,,,,,,,
bct,0,262790,4898,Wolbachia phage WOcauB1,,,,,,,
bct,0,264484,1066,Klebsiella phage KPP95,,,,,,,
bct,0,264653,1271,Synechococcus phage S-RSM2,,,,,,,
bct,0,264729,11847,Burkholderia phage BcepMu,,,,,,,
phg,0,264986,2284,Oenoccocus phage fOgPSU1,,,,,,,
bct,0,264987,2709,Oenococcus phage fOg30,,,,,,,
phg,0,268746,80095,Cyanophage P-SSM2,,,,,,,
phg,0,268747,55188,Cyanophage P-SSM4,,,,,,,
phg,0,268748,13368,Cyanophage P-SSP7,,,,,,,
arc,0,269145,4987,Sulfolobus turreted icosahedral virus,,,,,,,
bct,0,270673,14479,Pseudomonas phage PaP2,,,,,,,
bct,0,273133,65136,Pseudomonas phage EL,,,,,,,
bct,0,279006,5331,Acinetobacter phage 133,,,,,,,
bct,0,279280,13220,Burkholderia phage BcepC6B,,,,,,,
bct,0,279281,11795,Lactobacillus phage phiAT3,,,,,,,
bct,0,279303,18106,Actinoplanes phage phiAsp2,,,,,,,
bct,0,279530,15292,Burkholderia phage BcepB1A,,,,,,,
bct,0,280701,20270,Pseudomonas phage F116,,,,,,,
arc,0,282066,9007,Sulfolobus islandicus rudivirus 1 variant XX,,,,,,,
bct,0,28358,12757,Corynebacterium phage BFK20,,,,,,,
bct,0,28365,1756,Xanthomonas phage Lf,,,,,,,
bct,0,28369,15792,Mycobacterium phage D29,,,,,,,
phg,0,291401,14766,Enterobacteria phage CP-1639,,,,,,,
bct,0,292029,41451,Staphylococcus phage G1,,,,,,,
bct,0,292443,1735,Vibrio phage KSF-1phi,,,,,,,
phg,0,29252,10255,Enterobacteria phage 186,,,,,,,
phg,0,293178,28702,Enterobacteria phage JS98,,,,,,,
bct,0,29342,6237,Clostridium botulinum D phage,,,,,,,
phg,0,293644,11387,Phage KS7,,,,,,,
bct,0,294382,12740,Bacillus phage BCJA1c,,,,,,,
bct,0,294631,10928,Flavobacterium phage 11b,,,,,,,
bct,0,298338,37421,Lactobacillus phage LP65,,,,,,,
arc,0,300186,9162,Acidianus filamentous virus 2,,,,,,,
phg,0,303354,2275,Enterobacteria phage D6,,,,,,,
phg,0,303381,2026,Enterobacteria phage phiW39,,,,,,,
phg,0,305853,1840,Stx1-converting phage phi-O153,,,,,,,
bct,0,306323,10849,Streptococcus phage 2972,,,,,,,
bct,0,307240,4886,Bacillus thuringiensis phage GIL16c,,,,,,,
bct,0,307898,10425,Staphylococcus phage 812,,,,,,,
arc,0,309181,7384,Acidianus rod-shaped virus 1,,,,,,,
bct,0,310539,11142,Listonella phage phiHSIC,,,,,,,
phg,0,310953,2380,Enterobacteria phage ID11,,,,,,,
bct,0,311221,3193,Bacillus thuringiensis phage MZTP02,,,,,,,
bct,0,313599,3994,Lactobacillus rhamnosus Lc-Nu-like prophage,,,,,,,
bct,0,313629,1418,Chlamydia phage 4,,,,,,,
bct,0,31532,8503,Lactococcus phage sk1,,,,,,,
phg,0,31533,1831,Phage RB3,,,,,,,
bct,0,31535,16839,Pseudomonas phage D3,,,,,,,
bct,0,31537,7680,Lactococcus phage c2,,,,,,,
arc,0,315953,19336,Acidianus two-tailed virus,,,,,,,
bct,0,31754,26277,Lactococcus phage BK5-T,,,,,,,
bct,0,31757,15669,Mycobacterium phage L5,,,,,,,
phg,0,318593,5051,Enterobacteria phage L17,,,,,,,
phg,0,318594,5051,Enterobacteria phage PR3,,,,,,,
phg,0,318595,5884,Enterobacteria phage PR4,,,,,,,
phg,0,318596,5052,Enterobacteria phage PR5,,,,,,,
bct,0,319522,10413,Gordonia terrae phage GTE5,,,,,,,
bct,0,320122,13771,Clostridium phage phi CD119,,,,,,,
bct,0,320831,4133,Staphylococcus phage PT1028,,,,,,,
bct,0,320832,5852,Staphylococcus phage 66,,,,,,,
bct,0,320834,13771,Staphylococcus phage 69,,,,,,,
bct,0,320835,14219,Staphylococcus phage 53,,,,,,,
bct,0,320836,12844,Staphylococcus phage 2638A,,,,,,,
bct,0,320837,14767,Staphylococcus phage 42E,,,,,,,
bct,0,320839,14404,Staphylococcus phage 47,,,,,,,
bct,0,320840,14545,Staphylococcus phage 37,,,,,,,
bct,0,320841,14392,Staphylococcus phage EW,,,,,,,
bct,0,320842,14209,Staphylococcus phage 96,,,,,,,
bct,0,320843,13614,Staphylococcus phage ROSA,,,,,,,
bct,0,320844,13975,Staphylococcus phage 71,,,,,,,
bct,0,320845,13956,Staphylococcus phage 55,,,,,,,
bct,0,320846,13939,Staphylococcus phage 29,,,,,,,
bct,0,320847,13183,Staphylococcus phage 52A,,,,,,,
bct,0,320848,14046,Staphylococcus phage 88,,,,,,,
bct,0,320849,14314,Staphylococcus phage 92,,,,,,,
bct,0,320850,14031,Staphylococcus phage X2,,,,,,,
bct,0,321023,53265,Aeromonas phage 31,,,,,,,
bct,0,322855,17091,Xanthomonas phage Xp15,,,,,,,
bct,0,325249,1231,Lactococcus phage Rc13,,,,,,,
bct,0,325250,1229,Lactococcus phage Rc14,,,,,,,
bct,0,325251,1249,Lactococcus phage Rc15,,,,,,,
bct,0,325252,1229,Lactococcus phage Rc16,,,,,,,
bct,0,325253,1580,Lactococcus phage Rc6,,,,,,,
bct,0,326036,13813,Staphylococcus phage phiETA2,,,,,,,
bct,0,326037,13716,Staphylococcus phage phiETA3,,,,,,,
arc,0,326574,9984,Haloarcula phage SH1,,,,,,,
bct,0,329254,14097,Xanthomonas phage OP1,,,,,,,
phg,0,329381,1074,Enterobacteria phage RB16,,,,,,,
phg,0,329886,9067,Vibriophage VP4,,,,,,,
bct,0,330395,38592,Listeria phage P100,,,,,,,
bct,0,331627,14009,Xanthomonas phage OP2,,,,,,,
bct,0,332032,11085,Burkholderia phage phi52237,,,,,,,
phg,0,334856,1638,Phage phiSMA9,,,,,,,
phg,0,337828,14663,Enterobacteria phage JK06,,,,,,,
phg,0,338100,2374,Coliphage ID2,,,,,,,
phg,0,338101,1936,Coliphage ID21,,,,,,,
phg,0,338102,1927,Coliphage ID32,,,,,,,
phg,0,338103,1927,Coliphage NC35,,,,,,,
phg,0,338104,1927,Coliphage WA13,,,,,,,
phg,0,338105,1927,Coliphage WA45,,,,,,,
phg,0,338106,1927,Coliphage NC28,,,,,,,
phg,0,338107,1927,Coliphage ID62,,,,,,,
phg,0,338108,2390,Enterobacteria phage ID52,,,,,,,
phg,0,338109,1927,Coliphage NC3,,,,,,,
phg,0,338110,1927,Coliphage NC29,,,,,,,
phg,0,338111,2338,Enterobacteria phage ID1,,,,,,,
phg,0,338112,2338,Enterobacteria phage ID22,,,,,,,
phg,0,338113,2338,Enterobacteria phage ID34,,,,,,,
phg,0,338114,2338,Enterobacteria phage ID45,,,,,,,
phg,0,338115,2338,Enterobacteria phage NC1,,,,,,,
phg,0,338116,2338,Enterobacteria phage NC5,,,,,,,
phg,0,338117,2338,Enterobacteria phage NC7,,,,,,,
phg,0,338118,2338,Enterobacteria phage NC11,,,,,,,
phg,0,338119,2338,Enterobacteria phage NC16,,,,,,,
phg,0,338120,2338,Enterobacteria phage NC37,,,,,,,
